1472.88,230,34732985.264,-59058860.562,3976.776,621,38206283.79,-64964746.618,947.062,147.89,9447371.992000001,-16064010.073,96.5,2.59,66.7,2.79,1.848832883288327,0.15
303.33,175,3123.966,-2622983.21400661,818.991,472.5,3436.363,-3177118.021714678,195.041,112.525,634.165,1383.09,29.94,2.44,37.28,2.69,1.848832883288327,0.15
1059.716,230,5143.636,16855.817,2861.233,621,5658,18541.399,681.397,147.89,1399.069,4584.782,58.71,2.46,58.71,1.84,1.848832883288327,0.15
561.4,230,3674.367,10648.332,1515.78,621,4041.804,11713.165,360.98,147.89,999.428,2896.346,60,2.45,53.1,2.77,1.848832883288327,0.15
703.254,175,4937.496,5619.468,1898.786,472.5,5431.246,6181.415,452.192,112.525,1002.312,1140.752,41.67,2.37,41.67,2.62,1.848832883288327,0.15
1414.894,565,5645.282,12607.682,3820.214,1525.5,6209.81,13868.45,909.777,363.295,1309.705,2924.982,130,2.51,90.34,2.72,30.5,0.15
799.3440000000001,230,3785.462,9010.223,2158.229,621,4164.008,9911.245000000001,513.978,147.89,1029.646,2450.781,47.06,2.4,41.51,2.71,1.848832883288327,0.15
663.547,175,3610.297,13318.606,1791.577,472.5,3971.327,14650.467,426.661,112.525,732.89,2703.677,65.04000000000001,2.62,54.51,2.69,1.848832883288327,0.15
392.226,175,4141.642,3314.814,1059.01,472.5,4555.806,3646.295,252.201,112.525,840.753,672.907,43.46,2.39,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1035.229,175,5998.421,19962.85,2795.118,472.5,6598.263,21959.135,665.652,112.525,1217.679,4052.459,60.88,2.4,44.08,2.65,1.848832883288327,0.15
929.885,175,5595.666,-2622983.21400661,2510.69,472.5,6155.233,9271.748,597.9160000000001,112.525,1135.92,1711.059,61.33,2.46,61.33,2.71,1.848832883288327,0.15
578.864,230,5272.744,11231.326,1562.933,621,5800.018,12354.459,372.21,147.89,1434.186,3054.921,64.14,2.48,64.14,2.67,1.848832883288327,0.15
799.335,360,3822.355,15652.041,2158.205,972,4204.591,17217.245,513.972,231.48,1039.681,4257.355,90.84,2.4,34.11296929692977,1.936031603160326,1.848832883288327,0.15
693.12,175,3188.891,-2622983.21400661,1871.424,472.5,3507.78,3331.461,445.676,112.525,647.345,614.806,76.8,2.6,34.11296929692977,1.936031603160326,1.848832883288327,0.11
1692.887,175,5359.445,39539.284,4570.795,472.5,5895.39,43493.212,1088.526,112.525,1087.967,8026.475,55.42,1.95,57.31,2.65,84.72,0.15
455.311,175,2936.486,4621.991,1229.34,472.5,3230.135,5084.19,292.765,112.525,596.107,938.264,100.9,2.36,34.11296929692977,1.936031603160326,1.848832883288327,0.15
505.877,175,5442.7,2108.468,1365.868,472.5,5986.97,2319.315,325.279,112.525,1104.868,428.019,61.26,2.54,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1606.54,230,4713.778,16746.27,4337.658,621,5185.156,18420.897,1033.005,147.89,1282.148,4554.985,95.70999999999999,2.56,62.22,2.67,1.848832883288327,0.15
515.508,175,5987.601,17244.593,1391.872,472.5,6586.361,18969.052,331.472,112.525,1215.483,3500.652,34.94,2.7,22.18,3,1.848832883288327,0.15
798.6039317931782,3968.897,2229.02,3468.578,34214.216,10716.022,6018.354,3815.436,37635.638,2552.001,1433.26,704.121,6945.486,211.36,3.53,185.85,3.8,0.1697303730373308
577.871,230,4330.163,8499.552,1560.252,621,4763.179,9349.507,371.571,147.89,1177.804,2311.878,61.1,2.47,66.95999999999999,2.69,1.848832883288327,0.11
644.322,230,3189.496,7323.493,1739.669,621,3508.446,8055.842,414.299,147.89,867.543,1991.99,45.28,2.44,46.84,2.68,1.848832883288327,0.15
862.948,230,3421.927,13903.914,2329.96,621,3764.12,15294.305,554.876,147.89,930.764,3781.865,100.65,2.44,34.11296929692977,1.936031603160326,1.848832883288327,0.15
585.046,175,5165.956,-2622983.21400661,1579.624,472.5,5682.552,6574.886,376.185,112.525,1198.502,1386.703,68.12,2.46,61.53,2.92,1.848832883288327,0.15
608.827,230,2280.352,7711.082,1643.833,621,2508.387,8482.190000000001,391.476,147.89,620.256,2097.414,33.73,2.45,33.73,2.7,1.848832883288327,0.15
585.497,175,3288.972,15165.216,1580.842,472.5,3617.869,16681.738,376.475,112.525,667.6609999999999,3078.539,129.75,2.42,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1681.358,230,4326.141,16796.666,4539.667,621,4758.755,18476.333,1081.113,147.89,1176.71,4568.693,162,2.48,86.40000000000001,2.41,1.848832883288327,0.15
442.225,175,3607.855,-2622983.21400661,1194.008,472.5,3968.641,10042.569,284.351,112.525,732.395,1853.31,49,2.41,34.11296929692977,1.936031603160326,1.848832883288327,0.15
348.539,230,3033.142,5360.649,941.0549999999999,621,3336.456,5896.714,224.111,147.89,825.015,1458.097,43.15,2.55,34.11296929692977,1.936031603160326,1.848832883288327,0.15
792.669,230,4936.124,7046.5,2140.206,621,5429.736,7751.15,509.686,147.89,1342.626,1916.648,52.28,2.52,52.28,2.71,1.848832883288327,0.15
1056.828,175,4767.298,8137.398,2853.436,472.5,5244.028,8951.138000000001,679.54,112.525,967.761,1651.892,58.55,2.48,58.55,2.64,1.848832883288327,0.15
267.862,189.8767496749674,4121.402,-20.075,723.227,541.1004515451547,11127.785,-54.203,172.235,147.2030000999984,2650.061,-12.908,29.68,2.3,34.11296929692977,1.936031603160326,1.848832883288327,0.15
597.455,175,3450.004,6409.637,1613.129,472.5,3795.004,7050.601,384.164,112.525,700.351,1301.156,33.1,2.47,33.1,2.7,1.848832883288327,0.15
121.567,175,2123.303,858.2380000000001,328.231,472.5,2335.633,944.062,78.16800000000001,112.525,431.031,174.222,26.94,2.4,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1028.99,175,4386.174,-2622983.21400661,2778.273,472.5,4824.791,9126.775,661.641,112.525,890.393,1684.305,78.62,2.47,44.64,2.28,1.848832883288327,0.15
1069.643,230,6158.312,14256.014,2888.036,621,6774.143,15681.615,687.78,147.89,1675.061,3877.636,118.52,2.46,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1379.02,175,4198.547,13838.065,3723.354,472.5,4618.402,15221.872,886.71,112.525,974.063,3210.431,93.8,2.4,59,2.65,1.848832883288327,0.15
1266.995,230,6145.756,16843.447,3420.887,621,6760.332,18527.792,814.678,147.89,1671.646,4581.418,172.01,2.88,34.11296929692977,1.936031603160326,1.848832883288327,0.15
425.524,175,4718.659,6747.028,1148.915,472.5,5190.525,7421.731,273.612,112.525,957.888,1369.647,37.72,2.5,35.38,2.7,1.848832883288327,0.15
936.49,175,3855.625,8612.894,2528.523,472.5,4241.188,9474.183000000001,602.163,112.525,782.692,1748.417,67.13,2.72,51.46,2.72,1.848832883288327,0.15
839.325,175,5581.106,16263.875,2266.178,472.5,6139.217,17890.263,539.686,112.525,1132.965,3301.567,46.5,2.4,46.5,2.65,1.848832883288327,0.15
1299.326,230,3527.688,14736.221,3508.18,621,3880.457,16209.843,835.467,147.89,959.5309999999999,4008.252,104.38,2.46,61.97,2.49,1.848832883288327,0.15
1768.093,175,2044.755,20966.006,4773.851,472.5,2249.231,23062.607,1136.884,112.525,415.085,4256.099,160.78,2.57,34.11296929692977,1.936031603160326,1.848832883288327,0.15
709.87,175,3775.591,12750.023,1916.649,472.5,4153.15,-3177118.021714678,456.446,112.525,766.4450000000001,2588.255,65.3,2.4,57.6,2.7,1.848832883288327,0.15
526.473,230,3355.282,9697.864,1421.477,621,3690.81,10667.65,338.522,147.89,912.6369999999999,2637.819,116.67,2.4,34.11296929692977,1.936031603160326,1.848832883288327,0.15
2480.063,230,4401.307,24381.208,6696.17,621,4841.438,-3177118.021714678,1594.681,147.89,1197.156,6631.689,183.58,3.15,134.7,2.54,1.848832883288327,0.15
922.998,230,4857.698,30829.656,2492.095,621,5343.468,33912.622,593.4880000000001,147.89,1792.491,11376.143,158.56,2.58,34.11296929692977,1.936031603160326,1.848832883288327,0.15
859.523,175,4307.808,6497.943,2320.712,472.5,4738.589,7147.737,552.673,112.525,874.485,1319.082,57.72,2.44,57.72,2.77,1.848832883288327,0.15
418.76,175,2148.183,3011.952,1130.652,472.5,2363.001,3313.147,269.263,112.525,436.081,611.426,46.4,2.45,46.4,2.7,1.848832883288327,0.08
1271.713,230,3091.871,10028.996,3433.625,621,3401.058,11031.896,817.711,147.89,840.989,2727.887,71.81999999999999,2.65,50.12,2.68,1.848832883288327,0.15
561.283,175,3628.866,-2622983.21400661,1515.464,472.5,3991.753,3802.449,360.905,112.525,736.66,701.725,38.05,2.52,39.69,2.77,1.848832883288327,0.15
361.18,175,3264.065,5310.894,975.186,472.5,3590.472,5841.983,232.239,112.525,662.605,1078.111,40.02,2.37,40.02,2.67,1.848832883288327,0.15
373.59,175,2787.991,5326.595,1008.693,472.5,3066.79,5859.255,240.218,112.525,565.962,1081.299,82.79000000000001,2.55,34.11296929692977,1.936031603160326,1.848832883288327,0.11
968.924,175,3808.069,7113.599,2616.095,472.5,4188.876,7824.959,623.018,112.525,773.038,1444.061,53.68,2.42,53.68,2.71,1.848832883288327,0.15
795.639,175,4793.605,8057.669,2148.225,472.5,5272.966,8863.436,511.596,112.525,973.102,1635.707,47.57,2.47,42.85,2.65,1.848832883288327,0.15
320.275,189.8767496749674,2522.118,6554.344,864.7430000000001,541.1004515451547,2774.33,7209.778,205.937,147.2030000999984,930.662,2418.553,42.5,2.4,34.11296929692977,1.936031603160326,1.848832883288327,0.15
772.461,230,2283.943,48242.192,2085.645,621,6166.646,-3177118.021714678,496.692,147.89,1468.575,13121.876,96.17,2.95,34.11296929692977,1.936031603160326,1.848832883288327,0.15
629.5839999999999,230,3209.263,16563.269,1699.877,621,3530.189,18219.596,404.823,147.89,872.92,4505.209,139.52,2.64,34.11296929692977,1.936031603160326,1.848832883288327,0.15
704.404,175,5599.952,9778.082,1901.891,472.5,6159.947,10755.89,452.932,112.525,1136.79,1984.951,58.22,2.44,51.71,2.7,1.848832883288327,0.15
476.056,189.8767496749674,3887.451,6335.203,1285.351,541.1004515451547,10496.118,17105.048,306.104,147.2030000999984,2499.631,4073.536,43.07,2.69,42.7,2.4,1.848832883288327,0.15
772.141,175,3431.106,10666.476,2084.781,472.5,3774.217,11733.124,496.487,112.525,696.515,2165.295,42.43,2.45,43.99,2.6,1.848832883288327,0.15
1239.006,230,6458.975,21217.734,3345.316,621,7104.873,23339.507,796.681,147.89,1756.841,5771.224,134.3,2.68,94.51000000000001,2.39,1.848832883288327,0.15
1558.383,230,4222.222,43765.26,4207.634,621,4644.444,48141.786,1002.04,147.89,1148.444,11904.151,173.8,2.61,34.11296929692977,1.936031603160326,1.848832883288327,0.15
363.384,189.8767496749674,1968.873,2842.005,981.1369999999999,541.1004515451547,5315.957,7673.414,233.656,147.2030000999984,1265.985,1827.409,56.71,2.7,34.11296929692977,1.936031603160326,1.848832883288327,0.15
650.789,189.8767496749674,44218553.827,-40535962.16,1757.13,541.1004515451547,119390095.333,-109447097.832,418.457,147.2030000999984,28432530.111,-26064623.669,39.19,2.44,39.19,2.62,1.848832883288327,0.15
652.616,175,5449.834,-2622983.21400661,1762.063,472.5,5994.817,17472.168,419.632,112.525,1106.316,3224.409,35.11,2.38,43.49,2.66,1.848832883288327,0.15
516.181,230,4584.706,7164.147,1393.689,621,5043.177,7880.562,331.904,147.89,1247.04,1948.648,48.47,2.47,48.47,2.69,1.848832883288327,0.15
1533.032,230,4677.35,35306.002,4139.186,621,5145.085,38836.602,985.74,147.89,1272.239,9603.233,151.83,2.6,139.65,2.46,48.25,0.15
1049.914,230,7143.34,19232.622,2834.768,621,7857.674,21155.884,675.095,147.89,1942.988,5231.273,131.79,2.5,34.11296929692977,1.936031603160326,1.848832883288327,0.15
640.504,175,5506.128,22432.988,1729.361,472.5,6056.741,24676.287,411.844,112.525,1117.744,4553.897,78.75,2.43,48.86,2.7,1.848832883288327,0.15
907.473,189.8767496749674,3027.501,7221.752,2450.177,541.1004515451547,8174.253,19498.73,583.505,147.2030000999984,1946.683,4643.587,44.25,2.45,77.63,3.19,1.848832883288327,0.15
1183.087,175,5361.385,15193.052,3194.335,472.5,5897.524,16712.357,760.725,112.525,1088.361,3084.19,67.84,2.5,63.25,2.64,1.848832883288327,0.15
664.42,189.8767496749674,2614.304,3516.42,1793.934,541.1004515451547,7058.621,9494.334000000001,427.222,147.2030000999984,1680.997,2261.058,73.62,2.84,34.11296929692977,1.936031603160326,1.848832883288327,0.15
794.39,230,3610.666,5738.606,2144.853,621,3971.733,-3177118.021714678,510.793,147.89,982.101,1560.901,49.45,2.45,49.45,2.71,1.848832883288327,0.15
1146.175,230,3991.496,12991.462,3094.673,621,4390.646,14290.608,736.991,147.89,1085.687,3533.678,61,2.45,66,2.45,1.848832883288327,0.15
472.594,175,4352.648,6542.196,1276.004,472.5,4787.913,7196.416,303.878,112.525,883.588,1328.066,36.89,2.39,33.92,2.67,1.848832883288327,0.15
586.625,175,3333.486,5110.849,1583.888,472.5,3666.835,5621.934,377.2,112.525,676.698,1037.502,65,2.5,34.11296929692977,1.936031603160326,1.848832883288327,0.15
495.642,189.8767496749674,3768.464,5290.292,1338.233,541.1004515451547,10174.853,14283.788,318.698,147.2030000999984,2423.122,3401.658,44.57,2.5,43.3,2.68,1.848832883288327,0.15
716.856,175,4744.651,5660.636,1935.511,472.5,5219.116,6226.7,460.938,112.525,963.164,1149.109,40.93,2.43,38.5,2.71,1.848832883288327,0.15
653.427,189.8767496749674,2458.194,7290.213,1764.253,541.1004515451547,6637.124,-3177118.021714678,420.154,147.2030000999984,1580.619,4687.607,49.77,2.65,32.04,2.74,1.848832883288327,0.15
541.861,175,5072.696,10913.1,1463.025,472.5,5579.966,12004.41,348.417,112.525,1029.757,2215.359,70.56999999999999,2.47,49.51,2.66,1.848832883288327,0.15
307.572,175,4295.552,1430.976,830.444,472.5,4725.107,1574.074,197.769,112.525,871.997,290.488,34.08,2.38,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1073.612,175,2925.578,12637.416,2898.752,472.5,3218.136,13901.158,690.333,112.525,593.8920000000001,2565.395,68.48,2.49,53.53,2.67,1.848832883288327,0.15
866.34,230,3654.509,14280.357,2339.118,621,4019.96,15708.393,557.057,147.89,994.026,3884.257,106.07,2.37,34.11296929692977,1.936031603160326,1.848832883288327,0.15
485.274,189.8767496749674,2021.246,1949.842,1310.24,541.1004515451547,5457.364,5264.573,312.031,147.2030000999984,1299.661,1253.748,53.77,2.37,34.11296929692977,1.936031603160326,1.848832883288327,0.15
788.966,757.019,48008806.892,-48009966.936,2130.208,2043.951,52809687.581,-52810963.63,507.305,486.763,9745787.799000001,-9746023.288000001,91.29000000000001,2.59,83.55,2.88,1.848832883288327,0.08
1087.061,175,6368.3,14815.844,2935.065,472.5,7005.13,16297.428,698.98,112.525,1292.765,3007.616,76.76000000000001,2.45,60.84,2.7,23,0.15
581.029,189.8767496749674,2190.155,2497.816,1568.778,541.1004515451547,5913.419,6744.103,373.602,147.2030000999984,1408.27,1606.096,64.38,2.45,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1957.861,390,1081.579,4986.738,5286.225,1053,2920.263,13464.193,1258.905,250.77,695.455,3206.473,112,2.65,110.5,2.6,1.848832883288327,0.15
505.4,189.8767496749674,2007.244,4058.594,1364.58,541.1004515451547,5419.559,10958.204,324.972,147.2030000999984,1290.658,2609.676,56,2.44,34.11296929692977,1.936031603160326,1.848832883288327,0.15
665.864,230,3292.781,13976.063,1797.833,621,3622.059,15373.669,428.151,147.89,895.636,3801.489,36.89,2.54,36.89,2.44,1.848832883288327,0.15
803.857,175,3988.533,10705.622,2170.414,472.5,4387.386,-3177118.021714678,516.88,112.525,809.672,2173.241,48.1,2.46,40.97,2.67,1.848832883288327,0.15
560.5170000000001,175,4910.44,9468.375,1513.396,472.5,5401.484,10415.213,360.412,112.525,996.819,1922.08,52.9,2.48,34.11296929692977,1.936031603160326,1.848832883288327,0.15
397.1,130,4592.698,10687.291,1072.17,351,5051.968,11756.02,255.335,83.59,1694.706,3943.61,44,2.45,44,2.65,1.848832883288327,0.15
1463.404,230,7221.907,31738.893,3951.191,621,7944.098,34912.782,940.9690000000001,147.89,1964.359,8632.978999999999,80.78,2.63,81.37,2.83,1.848832883288327,0.15
1098.162,175,4290.108,10921.731,2965.037,472.5,4719.119,12013.904,706.1180000000001,112.525,870.8920000000001,2217.111,121.68,2.45,34.11296929692977,1.936031603160326,1.848832883288327,0.15
757.908,230,3402.651,10449.07,2046.352,621,3742.916,11493.977,487.335,147.89,925.521,2842.147,45.89,2.46,45.89,2.64,1.848832883288327,0.15
729.4,230,3028.779,5094.699,1969.38,621,3331.657,5604.169,469.004,147.89,823.828,1385.758,39.91,2.49,40.91,2.68,1.848832883288327,0.15
433.471,189.8767496749674,2185.171,4030.572,1170.372,541.1004515451547,5899.962,10882.544,278.722,147.2030000999984,1405.065,2591.658,64.04000000000001,2.36,34.11296929692977,1.936031603160326,1.848832883288327,0.15
427.108,175,3747.177,3212.383,1153.192,472.5,4121.895,3533.621,274.63,112.525,760.677,652.114,32.1,2.4,31,2.75,1.848832883288327,0.15
213.216,189.8767496749674,1575.436,29062.545,575.683,541.1004515451547,4253.677,31968.8,137.098,147.2030000999984,1013.005,10898.454,27,2.45,34.11296929692977,1.936031603160326,1.848832883288327,0.15
340.468,230,3355.263,5298.931,919.264,621,3690.789,5828.824,218.921,147.89,912.6319999999999,1441.309,50.3,2.7,34.11296929692977,1.936031603160326,1.848832883288327,0.15
354.186,175,2867.802,8051.176,956.302,472.5,3154.582,8856.294,227.742,112.525,582.164,1634.389,47,2.45,34.11296929692977,1.936031603160326,1.848832883288327,0.15
506.221,175,2977.915,10930.016,1366.797,472.5,3275.707,12023.018,325.5,112.525,604.5170000000001,2218.793,57.57,2.45,49.27,2.67,1.848832883288327,0.15
377.434,230,4460.902,9554.933000000001,1019.072,621,4906.992,-3177118.021714678,242.69,147.89,1213.365,2598.942,46.32,2.45,31.85,1.91,1.848832883288327,0.15
589.693,175,2556.378,3660.26,1592.171,472.5,2812.016,4026.286,379.173,112.525,518.9450000000001,743.033,39.6,2.7,39.6,2.8,1.848832883288327,0.15
581.614,230,5051.386,16742.562,1570.358,621,5556.525,18416.818,373.978,147.89,1373.977,4553.977,50.37,2.51,64.70999999999999,2.74,1.848832883288327,0.15
341.777,189.8767496749674,1709.853,1521.564,922.798,541.1004515451547,4616.603,4108.223,219.763,147.2030000999984,1099.435,978.366,37.87,2.47,34.11296929692977,1.936031603160326,1.848832883288327,0.15
765.139,175,6167.738,6419.869,2065.875,472.5,6784.512,7061.856,491.984,112.525,1430.915,1489.41,56.57,2.42,56.47,2.91,1.848832883288327,0.15
592.523,230,3873.319,10734.855,1599.812,621,4260.651,11808.341,380.992,147.89,1053.543,2919.881,39.23,2.44,40.35,2.67,1.848832883288327,0.15
999.641,175,4161.341,14208.791,2699.031,472.5,4577.475,15629.67,642.769,112.525,844.752,2884.385,78.18000000000001,2.41,52.13,2.7,1.848832883288327,0.15
266.598,175,4956.418,3836.888,719.8150000000001,472.5,5452.06,4220.577,171.423,112.525,1006.153,778.888,42.2,2.5,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1966.76,230,7640.738,23663.666,5310.252,621,8404.812,26030.033,1264.627,147.89,2078.281,6436.517,98.95999999999999,2.55,92.09,2.68,52.44,0.15
792.8150000000001,189.8767496749674,2916.027,27515.551,2140.601,541.1004515451547,7873.273,30267.106,509.78,147.2030000999984,1875.005,5585.657,67.43000000000001,2.55,25.04,2.56,1.848832883288327,0.15
1088.416,230,5486.285,8161.239,2938.723,621,6034.914,8977.362999999999,699.851,147.89,1492.27,2219.857,65.62,2.47,58.71,2.92,1.848832883288327,0.15
1274.488,230,4099.916,19924.069,3441.118,621,4509.908,21916.476,819.496,147.89,1115.177,5419.347,99.18000000000001,2.39,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1037.785,230,3616.969,18275.078,2802.02,621,3978.666,20102.586,667.296,147.89,983.816,4970.821,146.99,2.52,34.11296929692977,1.936031603160326,1.848832883288327,0.15
421.152,230,4847.716,12638.138,1137.11,621,5332.488,13901.952,270.801,147.89,1318.579,3437.574,93.33,2.46,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1064.193,230,3239.766,19659.417,2873.321,621,3563.743,21625.359,684.276,147.89,881.216,5347.361,96.97,2.46,35.52,1.89,1.848832883288327,0.15
978.729,230,4101.261,14162.91,2642.568,621,4511.387,15579.201,629.323,147.89,1115.543,3852.312,119.81,2.49,39.67,2.2,1.848832883288327,0.15
793.974,230,2720.973,7175.857,2143.73,621,2993.07,7893.443,510.525,147.89,740.105,1951.833,103.68,2.45,72.27,2.3,1.848832883288327,0.08
723.101,175,7133.759,26521.142,1952.373,472.5,7847.135,29173.256,464.954,112.525,1448.153,5383.792,63.39,2.45,51.07,2.8,1.848832883288327,0.15
709.879,175,4503.006,-2622983.21400661,1916.673,472.5,4953.307,25249.177,456.452,112.525,914.11,4659.621,47.1,2.44,47.1,2.47,1.848832883288327,0.15
856.111,175,6381.752,12381.081,2311.5,472.5,7019.927,13619.189,550.479,112.525,1295.496,2513.359,65.90000000000001,2.4,58.1,2.7,1.848832883288327,0.15
560.52,230,6522.926,-2622983.21400661,1513.404,621,7175.219,13725.351,360.414,147.89,1774.236,3393.905,49.8,2.42,34.7,2.67,1.848832883288327,0.15
703.39,175,5759.288,7714.172,1899.153,472.5,6335.217,8485.589,452.28,112.525,1169.135,1565.977,58.67,2.5,52.67,2.7,1.848832883288327,0.15
1009.988,175,4304.912,-2622983.21400661,2726.968,472.5,4735.403,12619.654,649.422,112.525,873.897,2328.9,64.59999999999999,2.68,53.2,2.98,1.848832883288327,0.15
652.417,130,6033.099,13274.699,1761.526,351,16289.367,14602.169,419.504,83.59,3879.283,4898.364,72.29000000000001,2.65,34.11296929692977,1.936031603160326,1.848832883288327,0.15
244.506,175,3671.097,3033.762,660.1660000000001,472.5,4038.207,3337.138,157.217,112.525,745.2329999999999,615.854,47.53,2.46,34.11296929692977,1.936031603160326,1.848832883288327,0.15
922.526,175,4357.547,6225.889,2490.82,472.5,4793.302,6848.478,593.184,112.525,884.582,1263.855,57.54,2.56,47.3,2.74,1.848832883288327,0.15
256.536,130,3108.117,2386.186,692.647,351,3418.929,2624.805,164.953,83.59,77.703,59.655,56.85,2.58,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1295.896,230,6283.724,16612.719,3498.919,621,6912.096,-3177118.021714678,833.261,147.89,1709.173,4518.66,146.52,2.65,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1154.22,230,2095.498,10922.122,3116.394,621,2305.048,12014.334,742.163,147.89,569.975,2970.817,82.09999999999999,2.42,58.44,2.75,1.848832883288327,0.15
460.218,175,3674.394,12580.205,1242.589,472.5,4041.833,13838.226,295.92,112.525,745.902,2553.782,28.81,2.43,28.81,2.43,1.848832883288327,0.15
909.688,230,5623.805,16466.623,2456.158,621,6186.186,-3177118.021714678,584.929,147.89,1529.675,4478.921,62.22,2.4,62.22,2.76,1.848832883288327,0.15
598.741,175,3440.258,4570.663,1616.601,472.5,3784.284,5027.729,384.99,112.525,698.372,927.845,37.91,2.44,37.91,2.71,1.848832883288327,0.15
1072.17,230,7233.008,-2622983.21400661,2894.859,621,7956.309,24979.263,689.405,147.89,1967.378,6176.691,113,2.65,34.11296929692977,1.936031603160326,1.848832883288327,0.15
1531.028,230,51719507.021,-44943807.706,4133.776,621,56891457.723,-49438188.477,984.451,147.89,14067705.91,-12224715.696,136.81,2.6,62.77,2.87,1.848832883288327,0.15
571.35,230,2970.862,8623.882,1542.645,621,3267.948,9486.27,367.378,147.89,808.074,2345.696,84.41,2.68,34.11296929692977,1.936031603160326,1.848832883288327,0.15
449.275,175,4491.912,3489.361,1213.043,472.5,4941.103,3838.297,288.884,112.525,911.8579999999999,708.34,54.11,2.42,34.11296929692977,1.936031603160326,1.848832883288327,0.15
753.768,175,3840.298,9884.312,2035.174,472.5,4224.328,10872.743,484.673,112.525,96.00700000000001,2006.515,52.2,2.45,52.2,2.65,1.848832883288327,0.15
