289923,C3
303501,C2
558707,D1
417585,B3
239331,D1
286791,F
212197,D1
331415,D1
500527,B2
284595,B3
237023,C3
288290,D1
180090,C1
2815,D1
288012,C3
384782,B3
541969,D1
233870,D1
345891,F
655186,E1
457813,D1
301923,D1
584603,D1
373519,C1
21643,B3
464587,B3
373267,E2
170447,C2
146812,C3
183260,C2
112120,B3
515625,D1
569727,C3
572938,C3
372718,C1
254358,B3
244446,D1
510449,C2
284701,C2
358887,C2
498856,C3
521906,E1
65477,C1
471194,C1
203939,C1
44784,C2
342419,C2
568972,E2
500224,C3
583392,D1
146959,C1
498245,D1
623683,A2
316199,C3
414207,B3
74595,C3
196588,C2
598187,E1
145156,D1
203354,B2
272887,C3
232938,E2
384392,D1
77932,C2
221202,D1
470636,D1
390599,D1
397546,D1
62910,D1
495569,C2
57772,C3
147075,B3
631720,C1
512088,C3
535382,E2
543229,D1
541096,D1
335989,C3
145853,D1
345755,C3
198927,D1
182932,D1
302873,D1
427498,D1
354857,F
476182,B3
573094,D1
551831,C3
363689,D1
173583,D1
172898,C3
52814,G
425126,D1
255950,C3
416616,B3
307923,C3
586158,C2
316157,E2
492471,G
15313,B3
480858,C3
346386,D1
119105,D1
377519,D1
111581,D1
420904,C1
202305,E1
26309,D1
332196,C1
169921,D1
227696,D1
306119,D1
367598,B3
229174,D1
196203,C2
554219,D1
615944,E2
259058,G
278711,D1
563076,F
296100,C3
231316,D1
71568,D1
205611,D1
654678,D1
300456,C1
247746,C2
16228,D1
507047,D1
241625,C1
246335,C2
360135,C2
576726,B3
125001,C2
32130,C3
221694,D1
429006,C2
271636,C2
583341,A2
509596,E2
183307,F
153798,D1
123354,B3
203111,D1
515393,E1
281326,D1
278573,C3
21663,E2
514284,C2
2174,B3
227732,C3
307273,C1
488176,C3
82017,C2
18593,B2
364523,B3
248311,D1
544512,B3
513600,C3
180151,B1
586537,F
336768,C3
303755,C1
255318,D1
408808,C1
443531,D1
473948,C3
314364,C1
112777,C2
197650,D1
339541,C1
161310,B3
340826,C3
624670,B1
610821,E1
35536,E1
399293,B3
652708,C2
333462,C1
322766,B1
613756,C3
177732,D1
379129,D1
437987,C2
634587,E2
215714,D1
611880,D1
424574,C2
18361,D1
495040,D1
504042,C2
525538,C3
292041,C1
8440,B1
573120,D1
371040,D1
353624,D1
494833,C1
551457,C3
457691,C3
330734,C2
641668,C2
498589,C2
176221,C2
79708,B2
620315,D1
114783,B2
225538,C1
308166,D1
27722,C2
305475,E1
444402,D1
392082,E2
523641,D1
217659,D1
635162,G
579761,D1
572283,D1
397455,C1
240572,D1
247042,D1
194410,E2
529614,C2
625656,C3
556704,B2
28095,G
74013,E1
18171,D1
486904,C1
427873,B3
537474,D1
144913,C1
247534,D1
265753,D1
459156,C3
470888,E1
373257,C3
246207,B3
406829,C1
204408,D1
17166,B2
495514,C3
20998,C3
408177,D1
637443,C2
497865,C3
177688,D1
390086,D1
593985,B1
205734,D1
485618,C2
637583,D1
65674,B2
134567,D1
138080,E1
251201,C2
529781,E2
648140,E2
239883,E2
127324,B3
456023,C3
512078,B2
374174,C2
78764,C1
189272,B3
361952,C3
476383,C3
563914,B1
485824,D1
228395,B1
242305,F
588634,C1
435315,C3
122274,D1
633786,D1
98267,C3
241974,B3
656924,C1
292298,D1
211942,C1
228461,E1
79646,C2
531637,E1
563181,C1
384157,C3
300406,C2
481006,D1
554742,C3
284343,E2
563170,C2
226240,C3
53369,F
263368,C3
468962,C2
57813,D1
150597,E1
111459,D1
217233,C1
502761,C2
454997,C1
251854,B2
287865,E1
444714,C3
363673,D1
250842,C1
412722,C2
426276,C3
613068,D1
134367,E2
153199,B3
475437,B3
79400,B1
360342,D1
224746,E2
424136,C1
417849,C1
336581,C1
146885,D1
151622,D1
349818,E1
534049,C2
408794,C1
453271,E2
391355,E1
649443,C2
495234,C2
70144,D1
312630,C3
269841,E2
4035,C2
131713,D1
402105,D1
227566,C2
78178,B1
408729,E1
299322,C1
539568,A2
486680,C1
375923,C1
333608,B1
398692,C3
89673,D1
460984,C2
173805,C1
79450,D1
61469,B2
232040,C3
472417,C3
186483,D1
242252,C1
247406,C2
383250,D1
504241,C3
66055,E2
31736,D1
579843,C2
497085,C2
302120,D1
9670,C1
129318,C1
160836,C3
6989,C2
593636,D1
133326,C3
635802,B1
130942,B2
28021,E2
591568,A2
486224,C2
338176,F
588469,F
169215,C1
154821,C1
233341,E1
484271,C2
364766,C1
386574,D1
245083,F
605289,D1
639392,E1
649518,B1
225881,E1
269079,D1
319368,D1
404714,C3
398437,D1
23688,E1
256662,C2
183204,C2
464638,C3
236425,F
382884,C1
651168,D1
261197,C1
180500,E2
490751,B3
259751,C3
372626,C1
650799,D1
19195,C2
211728,C2
574545,C2
485963,C2
122230,D1
261844,B2
48072,C1
618170,C2
534009,G
406891,C2
408605,C1
642942,C2
460124,C3
474776,B3
67447,C3
165805,B3
429950,C2
409046,C2
441575,C3
68884,B3
182588,C3
601391,C2
28607,C3
27753,B2
402612,D1
394989,D1
430206,D1
116823,C3
127799,D1
503448,C1
220185,D1
459894,B3
62828,D1
87769,C2
167228,D1
388694,C2
605378,B3
657212,E1
544449,B2
524888,E2
224036,C2
401789,E1
518088,C1
435524,C1
283251,B3
650795,B3
659526,C2
97250,C1
112643,C2
422860,C2
379376,C2
216825,B1
296975,D1
260785,B2
235312,F
275536,F
402970,B1
603299,C2
230560,C1
342195,D1
479581,F
631187,C3
574738,B3
208645,D1
226561,C2
548640,D1
451515,C2
446,B2
350247,C3
250659,C2
112893,C2
198834,C1
500779,C3
458685,D1
536385,C2
511326,C1
397819,C1
298459,E1
622720,D1
218948,C2
249631,C3
192866,C3
356953,D1
325390,B2
457949,D1
444739,C1
270341,C3
412007,C3
294568,C2
336645,C2
144253,D1
661259,D1
495749,C2
290964,D1
340071,F
42519,C3
15794,C1
661794,D1
644023,B3
596327,D1
189775,E1
532341,E1
256946,C3
219114,C3
66561,C2
327414,F
613471,C3
498597,C3
316930,C2
600865,C1
318835,C2
214157,E1
279094,C1
363536,D1
650181,C2
132451,D1
233687,C2
36582,C3
28573,C2
83454,C3
485675,C3
294369,C2
53941,D1
595505,F
651994,C1
114491,C3
218907,C2
116708,B2
188994,G
401494,C2
255239,D1
331566,C2
311682,D1
452579,C3
98609,C1
231805,C3
125208,B2
518013,C3
372197,B3
172690,C2
278043,E1
411275,C2
392359,D1
121530,C2
479486,C3
33485,E1
624167,B3
127897,C1
584794,E2
202162,C3
347252,D1
447643,F
398174,E2
268600,B2
347255,E1
368658,D1
551435,C3
328432,D1
229076,C3
655438,B3
12690,D1
238126,C3
566396,C2
131826,D1
461278,F
510921,C3
218936,D1
19348,C1
476804,C1
168406,D1
288073,B3
234418,C2
152839,B1
280414,E1
484585,D1
152756,C2
379698,D1
86242,E1
294539,E1
121693,C2
460774,D1
423363,C1
391883,E1
590161,E2
454098,B3
398502,D1
52907,C3
498794,C1
176638,C3
8873,D1
206330,C1
514480,D1
598701,E1
461983,E2
376241,C1
246739,D1
485431,D1
649879,C3
545848,D1
374139,C1
635922,E1
182660,D1
432782,B3
346613,C1
551616,C2
514798,C1
250854,C2
331089,B3
363474,D1
658830,D1
94287,D1
611134,C3
633498,C3
409450,C3
99835,D1
592390,C3
126084,C2
420845,C3
112632,B3
170755,D1
264133,C1
263340,C2
426021,C3
26337,B3
550826,D1
591405,C1
70455,B2
96749,C2
350399,C2
279836,D1
586212,D1
571198,D1
377752,C3
55065,D1
434493,B3
417900,C2
419563,C1
562638,B2
116339,E2
521747,E2
354925,D1
192613,D1
331394,D1
539297,C2
435832,C2
319665,C1
509233,C1
515131,C3
132166,C2
268736,C1
483068,C2
256886,D1
368597,E1
104852,C1
385263,C1
440638,E1
191301,D1
314783,F
662994,C2
450305,D1
135404,C3
436967,F
408298,C2
391260,C3
335955,D1
573224,E2
580368,B2
641394,C3
345439,E1
577491,D1
335739,C1
625056,C2
625779,B3
456438,B3
160378,C2
333346,C1
333508,D1
593250,D1
578763,A2
301288,D1
662092,D1
215560,D1
646314,C2
90856,C2
239937,C1
281847,D1
151709,C1
46243,C2
344095,C2
113107,E2
45722,D1
375882,F
110032,B3
258587,C3
387704,C2
408719,A3
2461,C2
409537,D1
509473,D1
660480,F
56577,B1
293783,C2
94887,D1
404417,C2
205441,F
231488,D1
496760,C3
582352,E1
131371,C3
115088,C1
503967,D1
428754,F
81403,D1
130676,D1
459027,E1
69258,F
160058,C2
662692,B3
558332,B3
595869,C2
520089,C1
347288,C1
346363,C2
162211,C3
486670,B3
285456,D1
142364,C3
597819,D1
321006,E1
583760,C3
491764,C3
131766,D1
371103,C2
228172,C3
429328,C1
120344,C1
603487,C1
375569,C2
601515,C1
498409,C1
537148,C1
593621,C1
515607,C3
245531,C2
459825,E2
122727,C2
277216,C3
445480,F
564982,F
418764,C3
256443,C2
555855,C2
96744,C2
386046,F
191723,B2
553828,D1
457339,D1
470167,C3
366443,B3
583147,C1
286224,D1
354627,D1
158081,D1
182250,B2
84291,C1
130548,C2
394412,C2
293697,C2
416404,G
537684,E1
412810,B3
173165,C3
405393,D1
212288,E1
226370,C1
626471,E2
432487,C1
366167,D1
529765,C1
53108,D1
272417,C2
535167,C3
30450,C1
112945,E1
443394,C3
345573,E1
380330,E1
187692,E1
290503,E1
493956,C2
497727,F
257515,C3
636119,E1
526901,F
342793,E2
563910,B3
465891,C2
522817,C3
29053,F
96537,C2
74547,C1
71480,F
176759,E2
543764,C3
395710,C2
482716,D1
241996,B3
321010,D1
621488,B1
121230,C3
565236,C3
245785,D1
109227,C1
264597,D1
109036,E1
344901,D1
306804,D1
157049,C1
568402,E1
60808,D1
251612,C1
495609,C3
391912,F
175748,C2
484719,C1
492730,C2
135040,F
412229,C3
467584,D1
167675,D1
378598,C2
216514,D1
648630,E2
467042,B3
252367,C2
636804,E1
151206,C3
119347,C3
241357,D1
356463,C1
135390,C2
285365,E2
581523,C3
306391,D1
170026,C3
608575,D1
544316,C3
489953,D1
138916,D1
355458,B3
614512,E1
311124,D1
364722,D1
219569,B3
378043,C1
492283,C2
194680,E2
168176,C3
289990,C3
419420,D1
62027,C1
172320,B3
556846,D1
274815,C2
319317,C3
228126,C1
634281,D1
357057,C3
630513,E1
12462,C1
522073,C3
507016,F
24456,C2
277401,C3
17133,F
141831,D1
415220,C3
494850,C2
488095,C1
410411,C3
21412,B3
128903,C2
392050,C1
355197,F
203296,C2
512957,B3
96359,E1
385834,C3
29887,D1
402481,C1
4317,C2
244249,C2
27520,B1
31852,C3
594471,C1
619290,C2
132885,C2
473847,C2
444978,E1
306080,D1
389399,D1
55145,D1
464601,D1
416088,C3
58720,D1
655196,D1
126,C3
484205,E1
657370,D1
658867,C2
552496,C3
625844,D1
57152,E1
276192,B3
624107,C1
389420,B3
311929,C2
408917,D1
614974,C3
263009,D1
76966,C3
434782,E1
17147,C1
111820,B3
571130,B3
503906,B2
351567,C3
194527,E2
237064,C1
7838,B3
521680,C2
343901,D1
311472,B2
218967,B3
481886,C2
575392,D1
104505,D1
293795,F
535478,D1
142954,C3
517821,F
501007,F
122406,C3
59057,E1
221312,D1
437700,F
44794,D1
418655,C1
287483,D1
459446,C2
491203,C3
552219,D1
270325,C3
218265,C3
321238,D1
553075,D1
491961,C1
4271,E1
48751,C2
39865,C2
121609,C1
604566,D1
239824,C1
106436,D1
188428,C3
564443,E2
507282,C3
555382,C3
613592,E2
543464,E1
229830,E1
567581,D1
638993,B3
477924,C3
453554,D1
651926,C2
10026,C2
534805,F
169518,D1
189653,E1
73461,C2
119055,D1
309225,C2
380590,C2
465390,E1
445488,C3
535112,D1
295573,C1
475343,C1
479465,C2
81147,D1
655584,D1
619415,F
318988,C2
397208,C2
466687,C2
200000,C3
261211,C1
126722,D1
389844,A3
47867,C1
304325,D1
164157,C2
66748,B3
215181,C1
309539,B3
307399,C1
156746,D1
576673,B3
595725,D1
361720,C3
605371,E2
355287,E1
256337,E1
491380,C3
328286,C3
171217,D1
105266,D1
606804,B3
79607,B2
304806,C3
49493,C2
27081,D1
241556,C3
644459,B3
608380,C1
450532,D1
426650,E1
95218,C2
253450,F
496275,D1
401085,C2
530546,C2
650821,D1
302190,D1
308859,C3
248273,C2
465528,E2
244427,B3
55254,B2
252432,C1
261219,C3
52051,C3
304915,E2
228537,D1
75231,C1
607835,C2
325854,C2
273110,D1
322945,C2
626,B1
244960,B1
376957,C1
264691,F
344691,F
521561,C3
215760,D1
579785,C3
166526,C3
88428,C2
295041,D1
450227,C3
230598,C1
277920,B3
76124,D1
577367,E1
530527,A2
208057,D1
214559,E1
36770,D1
301457,D1
338692,C1
569382,D1
2985,B2
305688,B3
262374,C3
228947,C1
132633,C1
414109,D1
149084,D1
279164,B3
419019,C2
227324,B2
641465,D1
300266,C1
279108,E1
505925,C3
565350,D1
447821,C2
569482,C2
180763,E1
625675,D1
337626,B3
433862,C3
366330,C3
136481,B3
510392,B3
438776,E1
402798,C2
440222,B3
182912,F
488335,D1
533760,F
591596,D1
518663,E1
104276,B3
8935,F
179833,C3
566359,C2
593455,C3
336765,G
272429,D1
640163,B3
481681,D1
39071,B2
328679,C3
13279,D1
178163,C3
248566,C3
391690,E1
427670,E1
28737,D1
570259,C1
491343,C3
597462,E2
621145,D1
391609,C1
281981,E2
345587,E1
327386,D1
568566,D1
481962,C2
601940,C1
434061,C3
192953,C2
544392,C1
542593,C1
63027,B3
247462,D1
213560,C2
69349,B3
295306,C1
402388,E2
187442,F
544319,E1
389729,C2
98673,D1
341443,B3
126243,D1
142463,C3
209351,B1
500360,E1
78491,E1
450689,B3
228107,C3
505201,C1
588723,D1
463415,C1
357115,B3
400143,C2
306043,C3
631464,C3
30285,B3
487734,C2
632576,E1
305625,B3
288704,C1
54451,B3
345801,D1
515455,C1
584103,B3
116947,C2
220355,D1
375037,D1
304946,C1
439908,C1
294784,C3
116982,D1
336769,D1
355085,C3
524439,C3
406906,C2
627861,C3
40617,B3
205330,B3
473732,D1
161656,C1
518442,C2
133866,D1
22996,B2
367474,D1
133064,B3
550790,A1
502998,B3
175876,D1
14167,D1
501750,C3
98800,B3
426974,C3
518590,D1
450484,D1
612083,B2
351321,D1
499275,D1
254916,C2
447718,E1
282885,C2
87197,B3
28871,C3
248384,C3
170918,D1
37367,D1
227163,E1
442779,C3
52023,B3
586953,C1
483463,C1
58949,D1
23891,B2
516274,B3
200974,C3
630648,D1
365627,C3
426840,B3
500519,C3
594235,D1
548941,D1
537351,C3
276277,D1
600165,C2
385037,C1
296159,C2
184098,E2
276840,E1
252217,F
538710,C2
281186,D1
591523,C2
370827,C3
169750,B3
409613,D1
488573,D1
365016,B3
381675,E1
359979,D1
119547,C2
522407,D1
481213,D1
196410,D1
49092,B2
490849,D1
206393,C1
265546,D1
426567,C2
600822,D1
536090,E2
286679,C3
587187,C1
622831,E1
189722,E2
357667,C1
524715,E2
47058,D1
309408,E1
530471,E2
454615,C2
585011,C2
336103,C3
496861,C3
105375,C2
22176,C2
574386,C1
30544,C1
504302,C3
382692,C2
564372,B3
399584,C1
49266,C2
20394,B2
76282,C2
83676,C2
98809,D1
99506,D1
558772,D1
225282,C2
365451,C3
123910,B3
553701,B3
104961,C3
338727,C2
306857,C3
570162,C3
82540,D1
609175,C2
279969,C3
383453,D1
262215,D1
20929,C3
236719,D1
281801,D1
608766,C2
396875,E1
460507,D1
99976,C1
203050,D1
306126,C1
425273,C3
100149,D1
211170,C1
285555,C2
233997,C1
424730,D1
484488,C2
16313,B2
83952,C2
390350,D1
177169,D1
42057,B2
362540,E2
91254,C2
631053,C2
405988,E1
7661,D1
503626,E1
49153,D1
612906,B1
376064,D1
129152,C3
639252,D1
158889,B1
373782,C2
475001,C2
145973,C2
113482,C1
243167,C3
641156,B1
522488,D1
371197,F
196631,B3
136498,C3
447898,D1
185655,E1
487249,D1
67789,C2
365321,D1
486705,G
271894,B3
5818,C1
423994,C2
409909,B3
18052,D1
303480,B2
248776,C1
11002,D1
39626,C3
305985,E1
543281,C1
343230,E1
386493,D1
213473,C2
147534,D1
543067,C3
603620,C2
475847,C3
378110,D1
499243,D1
25800,E1
379884,E1
369632,D1
120352,C2
575031,C3
84091,D1
58759,C3
497657,A2
517090,D1
13157,C2
413819,D1
339101,C1
171179,D1
130573,D1
325129,D1
307978,C3
536927,C2
382434,D1
215893,C2
213314,B1
316528,C1
74482,C3
496530,B3
485036,C3
409395,C3
71393,C3
649300,C2
264959,C2
386926,C1
23089,B2
4515,D1
416534,D1
159085,F
295226,C2
275663,E1
214330,C3
602970,D1
526002,A3
397828,C2
11814,D1
427519,D1
452910,E1
489794,C3
167314,B2
499576,C3
34930,D1
509592,F
81694,D1
604377,D1
426931,C3
537428,D1
568466,D1
169015,B2
268905,D1
173987,C2
394144,B3
366060,E2
378527,D1
156767,C3
470288,D1
352948,D1
154377,B1
513453,D1
584233,C3
590369,C2
54767,F
47219,D1
641869,C3
50543,F
445509,E1
385429,C2
301147,C1
589644,C2
31605,A3
353118,D1
503069,C1
339999,B3
486427,C3
645147,C1
644315,B3
601887,C2
550740,B1
23133,B3
451179,C3
146278,D1
617354,C2
450823,B3
502705,B3
147314,D1
143471,C1
570669,D1
266118,C3
575765,D1
54121,B3
507224,C2
413371,D1
400365,C1
26505,G
88306,D1
450712,C3
585076,F
567057,C3
381223,C1
268545,D1
162597,D1
555840,F
403521,C1
160042,D1
113784,E1
345380,C2
623588,B3
557692,F
642861,C2
69825,D1
444381,E1
598813,C2
287369,D1
515831,C3
533326,G
472780,C1
548177,E2
158046,C2
224581,D1
321485,D1
181590,E1
581170,C3
345535,F
17508,D1
210065,C2
422823,D1
562928,C1
95044,C1
406948,D1
71101,B1
518056,C2
459612,C1
72139,B3
354999,F
46731,B3
92825,C3
476617,C2
585264,C2
97657,E1
123782,D1
15721,C1
71435,B3
485503,C1
603645,B3
190074,D1
194682,C3
507213,C1
546127,C3
498792,C1
476056,F
658691,D1
464909,C3
143423,C3
220990,B1
465503,B3
493398,C3
563823,E2
78897,D1
385404,C2
638335,D1
633100,C3
597141,D1
306774,E1
260367,C2
533096,E2
622625,C2
504752,E2
641505,C1
265852,D1
256934,C2
627329,C3
513693,B3
564098,C2
604192,C1
410034,C2
329015,C3
370094,C2
83918,E1
287,B1
165019,C3
257590,D1
98856,D1
582581,C1
140562,C2
411527,C3
255096,B3
571565,E1
113834,C2
70028,D1
28266,D1
13981,C3
229890,C2
279629,F
263143,B3
244971,C2
185749,D1
399094,D1
400433,D1
36590,C3
79461,D1
387662,B3
