23,0.53,0.18,0.55,2.9,0.6,1
42,0.27,0.13,0.61,2.7,0.6,3
16,0.55,0.2,0.44,2.9,0.6,1
66,1.74,2.3,0.84,2.64,0.2404720472,1
13,0.25,0.25,0.41,2.7,0.2404720472,1
56,0.27,0.23,0.64,2.8,0.6,1
34.58159820084379,2.1,1.6,0.87,2.8,0.3,3
35,0.3,0.17,0.57,2.7,0.6,1
10,0.5747924792,0.16,0.39,2.13,0.2404720472,1
13,0.55,0.35,0.41,2.55,0.2404720472,1
13,0.32,0.24,0.41,2.72,0.2404720472,1
33,0.32,0.13,0.48,3.1,0.6,1
11,0.37,0.25,0.31,2.2,0.6,1
62,1.04,0.45,0.6,2.02,0.2404720472,1
11,0.26,0.26,0.34,2.2,0.2404720472,1
36,0.31,0.13,0.5,3.1,0.2404720472,1
22,0.55,0.49,0.36,3.26,0.2404720472,1
34.58159820084379,0.55,0.29,0.73,2.28,0.2404720472,1
29,0.28,0.13,0.49,2.7,0.6,3
31,0.29,0.13,0.57,2.2,0.6,3
18,0.55,0.5,0.41,2.8,0.6,1
15,0.55,0.4,0.41,2.7,0.6,1
6,0.5747924792,0.13,0.18,1.71,0.2404720472,1
11,0.37,0.13,0.38,2.7,0.2404720472,1
8,0.37,0.2,0.26,2.7,0.6,1
15,0.49,0.3394229423,0.47,2.8,0.6,1
36,0.35,0.13,0.64,1.89,0.2404720472,1
76,2.09,2.3,0.9399999999999999,5.27,0.6,1
12,0.55,0.3394229423,0.32,3.1,0.3,4
77,0.5747924792,0.97,0.57,3.01,0.6,1
11,0.68,0.3394229423,0.416989699,3.4,0.3,5
9,0.37,0.25,0.26,2.2,0.2404720472,1
24,0.6,0.4,0.64,2.8,0.6,1
32,0.6,0.41,0.55,3.26,0.6,1
52,0.35,0.13,0.63,3.1,0.6,3
44,1.4,0.46,0.63,2.83,0.2404720472,1
12,0.5747924792,0.36,0.29,2.7,0.3,4
67,0.5747924792,0.48,0.73,2.8,0.6,1
37,1.1,0.25,0.57,3.29,0.6,1
11,0.37,0.3394229423,0.34,2.22,0.6,1
13,0.55,0.26,0.47,2.75,0.2404720472,1
14,0.5747924792,0.18,0.41,2.7,0.6,1
15,0.3,0.36,0.41,2.2,0.6,1
9,0.37,0.13,0.34,2.49,0.2404720472,1
31.8165816582,0.17,0.13,0.16,1.42,0.2404720472,1
61,0.31,0.19,0.2,2.68,0.2404720472,2
18,0.7,0.4,0.416989699,3.1,0.6,1
12,0.55,0.2,0.44,2.88,0.2404720472,1
2,0.36,0.21,0.34,2.2,0.2404720472,1
11,0.36,0.3394229423,0.416989699,2.8,0.3,4
96,2.1,0.13,0.84,2.92,0.6,1
5,0.22,0.14,0.21,1.5,0.2404720472,1
8,0.24,0.19,0.22,1.7,0.2404720472,1
58,1.01,0.68,0.75,4.07,0.6,1
48,1.26,0.18,0.48,2.47,0.6,1
39,1.78,0.19,0.61,3.1,0.2404720472,1
13,0.55,0.36,0.44,2.92,0.2404720472,1
13,0.31,0.13,0.47,2.6,0.6,1
12,0.27,0.13,0.416989699,2.2,0.3,4
41,2.4,1.1,0.73,5.03,0.2404720472,1
37,0.3,0.13,0.64,3.1,0.6,1
21,0.55,0.13,0.41,3.1,0.6,3
9,0.25,0.33,0.31,2,0.2404720472,2
1,0.2,0.16,0.416989699,0.85,0.2404720472,1
46,0.37,0.13,0.73,4,0.6,1
8,0.27,0.12,0.1,1.5,0.2404720472,1
19,0.45,0.2,0.416989699,2.7,0.6,1
16,0.55,0.35,0.29,2.7,0.6,1
36,0.3,0.15,0.57,3.1,0.6,1
9,0.37,0.2,0.34,2.2,0.2404720472,2
7,0.25,0.14,0.416989699,1.2,0.2404720472,1
34.58159820084379,1.64,0.14,0.6899999999999999,2.7,0.6,1
9,0.37,0.25,0.37,1.47,0.3,4
48,0.5747924792,1.18,0.61,4.64,0.2404720472,1
52,0.5747924792,0.61,0.48,2.72,0.6,1
15,0.41,0.3394229423,0.41,1.82,0.2404720472,2
15,0.31,0.13,0.44,2.7,0.6,1
12,0.5747924792,0.26,0.41,2.2,0.2404720472,1
63,0.34,0.13,0.66,2,0.2404720472,1
7,0.27,0.12,0.416989699,1.6,0.2404720472,1
11,0.5747924792,0.26,0.37,2.2,0.2404720472,1
33,0.6,0.49,0.48,3.4,0.2404720472,1
1,0.15,0.13,0.12,1.2,0.2404720472,1
8,0.5747924792,0.13,0.34,2.8,0.6,3
9,0.35,0.25,0.416989699,1.7,0.2404720472,2
2,0.37,0.25,0.39,1.8,0.2404720472,1
9,0.37,0.24,0.34,2.71,0.2404720472,1
22,0.33,0.16,0.44,2.93,0.2404720472,1
86,2.1,0.55,0.89,3.1,0.6,1
61,0.53,0.13,0.65,3.56,0.6,1
16,0.55,0.36,0.44,2.83,0.6,1
2,0.15,0.13,0.15,1.7,0.2404720472,1
7,0.18,0.14,0.13,1.51,-0.15,2
10,0.37,0.25,0.37,1.92,0.2404720472,1
12,0.55,0.35,0.416989699,2.1,0.3,2
7,0.18,0.16,0.19,1.6,0.2404720472,1
36,0.29,0.49,0.64,3.1,0.2404720472,1
24,0.58,0.3394229423,0.48,2.2,0.2404720472,1
30,0.54,0.16,0.45,2.2,0.2404720472,1
27,0.27,0.13,0.7,1.7,0.2404720472,1
46,0.62,0.17,0.53,3.36,0.2404720472,1
18,0.49,0.3394229423,0.41,2.98,0.3,1
46,0.6,0.26,0.416989699,4.8,0.6,1
12,0.49,0.3394229423,0.44,2.1,0.3,4
21,0.29,0.16,0.36,2.8,0.2404720472,3
35,0.5747924792,0.13,0.53,2.7,0.6,1
96,1.71,0.13,0.71,2.7,0.6,1
14,0.5747924792,0.13,0.47,2.7,0.6,1
8,0.36,0.3394229423,0.37,2.2,0.2404720472,1
50,1.78,0.4,0.84,2.88,0.2404720472,1
44,1.37,0.5600000000000001,0.83,5.7,0.6,1
34.58159820084379,1.72,0.36,0.47,3.2,0.2404720472,1
36,0.29,0.13,0.48,2.7,0.6,3
47,0.33,0.13,0.73,3.1,0.6,1
38,0.5747924792,0.13,0.6,2.8,0.3,2
13,0.55,0.35,0.41,2.8,0.6,1
16,0.55,0.3394229423,0.416989699,2.8,0.2404720472,1
35,1.1,0.5,0.64,2.74,0.6,1
5,0.58,0.3394229423,0.8,1.43,0.2404720472,1
48,0.29,0.16,0.72,3.12,0.6,1
96,2.1,2.3,0.61,3.1,0.6,1
18,0.55,0.4,0.41,2.8,0.6,1
19,0.55,0.16,0.44,3.71,0.3,1
34.58159820084379,2.1,0.3394229423,1.02,3.02,0.3,1
26,0.6,0.16,0.57,4.8,0.6,1
12,0.5747924792,0.3394229423,0.6,2.7,0.3,2
96,0.5747924792,0.13,0.9399999999999999,2.2,0.6,1
86,1.1,0.4,0.73,2,0.6,1
52,0.41,0.4,1.16,3.4,0.2404720472,1
16,0.37,0.28,0.47,2.8,0.2404720472,1
16,0.55,0.26,0.41,2.8,0.3,4
12,0.55,0.35,0.41,2.2,0.2404720472,1
7,0.37,0.3394229423,0.416989699,2.7,0.2404720472,1
9,0.57,0.3394229423,0.22,1.5,0.2404720472,1
66,1.61,0.42,0.71,2,0.6,1
11,0.79,0.3394229423,0.416989699,2.2,0.2404720472,1
18,0.52,0.3,0.41,2.8,0.2404720472,1
66,1.4,2.09,0.61,2.87,0.6,1
78,2.2,0.13,0.84,2.7,0.6,1
10,0.5747924792,0.2,0.416989699,2.1,0.2404720472,1
22,0.55,0.4,0.41,2.8,0.2404720472,1
26,0.6,0.31,0.57,2.01,-0.15,1
18,0.55,0.26,0.41,2.8,0.6,1
66,1.78,0.4,0.73,4.8,0.6,1
36,0.5747924792,0.3394229423,0.64,1.36,0.6,1
9,0.37,0.3394229423,0.416989699,2.6,0.2404720472,1
34.58159820084379,1.78,2.3,0.73,5.23,0.6,1
17,0.29,0.22,0.36,2.73,0.2404720472,1
3,0.26,0.14,0.39,1.9,0.2404720472,1
16,0.55,0.4,0.44,2.92,0.6,1
26,0.6,0.4,0.57,2.8,0.3,4
14,0.29,0.13,0.41,2.7,0.6,1
15,0.28,0.17,0.41,3.1,0.2404720472,1
31.8165816582,0.15,0.13,0.14,0.79,0.2404720472,1
34.58159820084379,1.98,0.4,1,2.8,0.3,4
16,0.33,0.13,0.44,3.1,0.2404720472,1
41,0.54,0.15,0.45,2.8,0.6,1
81,0.5747924792,0.64,0.84,4.04,0.6,1
33,0.27,0.17,0.57,3.23,0.6,3
8,0.5747924792,0.16,0.25,2.1,0.2404720472,1
64,1.55,0.46,0.31,2.02,0.2404720472,3
16,0.5747924792,0.26,0.44,2.48,0.6,1
7,0.27,0.14,0.21,1.6,0.2404720472,1
61,1.56,0.4,0.73,3.32,0.2404720472,1
29,0.6,0.4,0.64,2.8,0.3,2
41,2.4,0.5,0.9399999999999999,4.67,0.3,1
12,0.55,0.36,0.44,2.2,0.3,1
76,0.37,0.13,0.39,2.6,0.2404720472,1
25,0.6,0.4,0.57,2.7,0.6,1
39,0.3,0.13,0.48,2.8,0.6,1
47,0.5747924792,2.3,0.9399999999999999,2.7,0.2404720472,1
16,0.55,0.32,0.41,2.48,0.3,4
13,0.5747924792,0.38,0.41,2.83,0.2404720472,1
66,0.27,2.05,0.73,2.7,0.6,1
9,0.32,0.13,0.37,2.7,0.6,3
18,0.65,0.3394229423,0.36,2.8,0.3,4
34.58159820084379,0.5747924792,1.02,0.76,4.61,0.2404720472,1
11,0.34,0.3394229423,0.26,2.1,0.2404720472,1
9,0.37,0.25,0.416989699,2.5,0.2404720472,1
10,0.28,0.29,0.34,2.14,0.2404720472,2
14,0.55,0.35,0.44,3.1,0.6,1
66,0.27,0.13,0.22,2.08,0.2404720472,1
10,0.37,0.26,0.37,2.9,0.2404720472,1
10,0.37,0.13,0.34,2.1,1,1
18,0.88,0.3394229423,0.416989699,2.7,0.2404720472,1
44,0.5747924792,0.4,0.66,2.93,0.6,1
7,0.17,0.14,0.15,1.4,0.2404720472,1
25,0.6,0.18,0.64,3.02,0.2404720472,1
23,0.5747924792,0.4,0.57,2.72,0.2404720472,1
16,0.31,0.13,0.41,3.1,0.6,1
56,1.45,0.13,0.84,3.1,0.2404720472,1
8,0.24,0.14,0.28,2.1,0.2404720472,1
15,0.55,0.2,0.42,2.7,0.2404720472,1
14,0.29,0.36,0.41,2.8,0.2404720472,1
33,0.32,0.13,0.64,2.8,0.6,1
45,0.6899999999999999,0.2,0.5600000000000001,2.8,0.6,1
76,2.04,1.44,0.61,3.62,0.6,3
34.58159820084379,0.5747924792,0.2,0.68,2.48,0.6,1
17,0.32,0.13,0.41,2.71,0.2404720472,1
76,2.2,0.3394229423,0.416989699,3.1,0.2404720472,4
77,0.5747924792,0.4,0.73,5.7,0.6,1
22,0.55,0.4,0.44,2.8,0.2404720472,1
66,1.27,1.32,0.47,2.7,0.2404720472,1
66,2.1,0.2,0.5600000000000001,4.8,0.6,1
16,0.55,0.26,0.36,2.89,0.6,1
33,0.32,0.16,0.64,3.1,0.6,3
16,0.55,0.4,0.41,2.8,0.6,1
21,0.34,0.21,0.41,1.68,0.6,1
45,0.27,0.13,0.66,2.97,0.2404720472,1
64,1.76,1.65,0.46,3.56,0.2404720472,1
12,0.55,0.31,0.36,2.61,0.2404720472,1
8,0.97,0.25,0.416989699,2.7,0.2404720472,1
22,0.27,0.16,0.41,2.85,0.6,3
34.58159820084379,2.1,2.3,0.84,3.1,0.6,1
1,0.37,0.17,0.34,2.63,0.2404720472,1
19,0.5747924792,0.13,0.51,2.7,0.6,1
36,0.6,0.4,0.64,2.8,0.2404720472,1
5,0.6,0.4,0.64,3.1,0.6,1
16,0.5747924792,0.39,0.44,2.82,0.2404720472,1
11,0.37,0.13,0.37,2.7,0.2404720472,1
16,0.5747924792,0.13,0.41,2.89,0.6,3
34.58159820084379,2.1,0.3394229423,0.416989699,2.7,0.2404720472,1
12,0.55,0.39,0.41,2.2,0.2404720472,1
18,0.55,0.4,0.41,2.8,0.6,1
10,0.73,0.39,0.34,2.2,0.3,1
61,1.78,0.59,0.55,5.7,0.2404720472,1
48,0.33,0.13,0.84,2,0.2404720472,1
86,1.35,0.6,0.48,4.16,0.6,1
17,0.34,0.3,0.41,2.8,0.6,1
34,0.24,0.13,0.57,2.23,0.2404720472,1
9,0.36,0.25,0.48,2.5,0.2404720472,1
55,0.44,0.6899999999999999,0.39,2.33,0.2404720472,1
56,0.71,0.42,0.76,2.2,0.6,1
16,0.29,0.14,0.45,3.1,0.2404720472,1
20,0.27,0.2,0.41,2.67,0.6,1
42,0.36,0.13,0.73,3.93,0.3,4
12,0.49,0.3394229423,0.416989699,1.7,0.2404720472,1
11,0.37,0.26,0.34,2.3,0.6,1
34.58159820084379,1.88,0.91,0.66,3.29,0.6,1
37,0.3,0.15,0.57,2.8,0.6,1
37,0.41,0.13,0.64,3.1,0.6,1
66,0.5747924792,0.26,0.8,3.1,0.6,1
9,0.24,0.3394229423,0.416989699,2.7,0.2404720472,1
31.8165816582,0.15,0.11,0.15,1.4,0.2404720472,1
12,0.55,0.36,0.41,2.96,0.2404720472,1
33,0.34,0.25,0.64,3.1,0.6,1
44,0.64,0.25,1.15,2.8,0.6,1
61,1.13,0.39,0.76,5.7,0.3,5
47,2.2,0.3394229423,0.416989699,2.14,0.2404720472,1
34.58159820084379,1.02,0.4,0.416989699,2.64,0.2404720472,1
36,0.33,0.13,0.64,2.7,0.6,1
45,1.66,0.36,0.55,3.07,0.2404720472,1
16,0.55,0.4,0.41,2.8,0.6,1
19,0.55,0.29,0.44,2.8,0.2404720472,1
20,0.54,0.13,0.41,3.1,0.6,1
49,0.38,0.21,0.48,2.59,0.6,1
96,0.18,2.3,0.61,2.8,0.45,1
25,0.6,0.4,0.38,2.8,0.6,1
12,0.5747924792,0.26,0.36,2.79,0.6,1
8,0.6899999999999999,0.3394229423,0.23,1.3,0.2404720472,4
34.58159820084379,2.1,2.3,0.68,3.8,0.3,3
66,0.37,0.13,0.82,1.3,0.2404720472,1
62,1.81,1.37,0.66,5.34,0.6,1
16,0.45,0.3394229423,0.416989699,2.7,0.2404720472,1
9,0.37,0.4,0.31,2.6,0.2404720472,1
13,0.55,0.26,0.41,2.8,0.6,1
16,0.55,0.26,0.49,2.8,0.2404720472,1
56,0.27,0.17,0.82,2.7,0.6,1
81,2.04,2.3,0.73,2.8,0.6,1
12,0.55,0.28,0.29,3.42,0.2404720472,1
34.58159820084379,0.35,0.4,0.84,2.67,0.3,3
40,0.45,0.13,0.73,2.74,0.2404720472,1
32,0.6,0.43,0.64,4.8,0.6,1
18,0.9,0.3394229423,0.416989699,3.7,0.2404720472,1
44,0.5747924792,1.1,0.65,3.06,0.2404720472,1
34.58159820084379,1.12,0.41,0.78,2.99,0.6,1
32,0.29,0.33,0.57,2.7,0.6,1
12,0.55,0.26,0.44,2.2,0.6,1
1,0.17,0.11,0.17,1.33,0.2404720472,1
25,0.32,0.13,0.416989699,3.4,0.3,5
10,0.35,0.25,0.416989699,2.1,0.2404720472,1
34,0.6,0.26,0.57,2.8,0.6,1
16,0.5747924792,0.3394229423,0.29,2.8,0.6,1
11,0.3,0.3394229423,0.26,1.9,-0.1,1
47,0.6,0.13,0.59,2.7,0.3,5
46,2.4,1.06,0.73,2.72,0.2404720472,1
2,0.5747924792,0.13,0.16,1.3,0.2404720472,1
16,0.55,0.26,0.41,3.1,0.2404720472,1
34,0.97,0.57,0.46,3.64,0.6,1
33,0.6,0.13,0.57,3.1,0.6,2
66,0.37,0.13,0.46,2.1,0.2404720472,1
86,2.2,1.1,0.65,5.7,0.6,1
13,0.55,0.4,0.41,2.77,0.2404720472,1
9,0.22,0.15,0.18,1.5,0.2404720472,1
5,0.14,0.17,0.14,1.8,0.2404720472,1
9,0.35,0.13,0.416989699,1.4,0.2404720472,4
15,0.55,0.36,0.47,2.8,0.2404720472,1
43,0.39,0.38,0.84,2.83,0.2404720472,1
42,2.35,0.29,0.65,3.16,0.2404720472,1
39,1.78,0.5,0.84,2.1,0.6,1
13,0.31,0.36,0.44,2.8,0.2404720472,1
9,0.37,0.16,0.416989699,2.7,0.2404720472,1
13,0.55,0.26,0.44,2.7,0.6,1
34.58159820084379,1.71,0.51,0.75,2.89,0.2404720472,1
96,1.42,2.3,0.416989699,2.8,0.3,1
29,0.6,1.62,0.57,5.35,0.6,1
18,0.55,0.3,0.41,2.82,0.6,1
47,0.27,0.16,0.73,2.6,0.2404720472,1
29,0.6,0.4,0.48,4.5,0.2404720472,1
34.58159820084379,1.26,2.3,0.96,3,0.6,3
12,0.55,0.26,0.44,2.2,0.3,1
34.58159820084379,1.48,0.42,0.71,2.89,0.6,1
7,0.27,0.22,0.25,1.44,0.2404720472,1
16,0.3,0.13,0.41,2.7,0.6,3
83,2,0.65,0.66,4.53,0.2404720472,1
12,0.55,0.21,0.41,2.1,0.6,1
12,0.27,0.18,0.41,2.71,0.6,1
19,0.52,0.3394229423,0.36,2.8,0.2404720472,4
11,0.37,0.3394229423,0.416989699,2.2,0.2404720472,1
86,2.1,2.3,0.88,2.8,0.6,1
8,0.37,0.26,0.34,2.1,0.2404720472,1
28,0.31,0.41,0.42,2.1,0.6,1
34.58159820084379,1.81,2.3,0.57,4.8,0.3,4
76,1.64,0.2,0.61,5.04,0.6,1
7,0.21,0.12,0.33,1.59,0.2404720472,1
19,0.49,0.3394229423,0.34,2.8,0.2404720472,4
34,0.31,0.23,0.57,3.01,0.2404720472,1
8,0.28,0.13,0.37,2.7,0.2404720472,1
11,0.37,0.4,0.34,2,0.6,1
9,0.33,0.18,0.17,1.41,0.2404720472,1
11,0.37,0.3394229423,0.26,2.29,0.2404720472,1
86,0.2,0.3,0.46,2.7,0.6,1
41,0.29,0.4,0.61,3.04,0.6,1
12,0.51,0.3394229423,0.416989699,2.8,0.3,4
42,0.5747924792,0.4,0.58,2.2,0.2404720472,1
8,0.37,0.25,0.37,2,0.2404720472,2
44,0.3,0.13,0.61,2.8,0.6,1
30,0.5747924792,0.13,0.57,2.8,0.2404720472,1
10,0.37,0.26,0.31,1.7,0.2404720472,2
5,0.19,0.12,0.16,1.28,0.2404720472,1
11,0.37,0.37,0.31,2.72,0.2404720472,1
11,0.37,0.15,0.34,2,0.2404720472,1
63,2.2,0.88,0.9399999999999999,2.8,0.6,1
38,0.87,0.25,0.48,2.4,0.6,1
19,0.29,0.23,0.41,3.1,0.6,1
32,0.55,0.4,0.28,2.75,0.6,1
17,0.55,0.13,0.416989699,2.8,0.6,3
12,0.54,0.26,0.416989699,2.15,0.2404720472,1
56,0.46,0.8,0.87,1.92,0.6,1
24,0.34,0.23,0.52,1.7,0.2404720472,1
56,0.25,0.16,0.73,2.8,0.2404720472,1
34.58159820084379,2.1,0.3394229423,0.416989699,3.1,0.2404720472,1
20,0.55,0.4,0.42,2.8,0.6,1
16,0.55,0.16,0.41,2.8,0.2404720472,1
18,0.51,0.3394229423,0.29,2.8,0.2404720472,4
79,2.04,1.25,0.48,3.93,0.2404720472,1
11,0.37,0.25,0.416989699,1.85,0.2404720472,1
34.58159820084379,1.8,0.24,0.84,4.06,0.2404720472,1
13,0.55,0.3394229423,0.44,2,0.2404720472,4
34.58159820084379,0.9,0.29,0.58,2.99,0.6,1
36,1.05,0.2,0.57,2.7,0.2404720472,1
48,2.04,0.97,0.62,2.7,0.2404720472,1
66,0.35,0.13,0.61,5.7,0.6,1
76,1.79,2.3,0.51,3.67,0.6,3
33,0.62,0.3394229423,0.416989699,2.6,0.2404720472,1
65,0.29,2.3,0.73,2.7,0.2404720472,1
10,0.37,0.22,0.34,2.2,0.2404720472,1
39,1.1,0.4,0.5600000000000001,2.8,0.2404720472,1
48,1.78,0.3394229423,0.8,3.38,0.6,1
19,0.4,0.26,0.36,2.8,0.2404720472,2
14,0.5747924792,0.14,0.37,2.8,0.6,1
58,1.91,0.2,0.38,4.19,0.3,3
63,0.29,0.11,0.79,5.23,0.3,4
10,0.37,0.25,0.37,2.6,0.2404720472,1
34.58159820084379,1.87,2.03,0.96,3.19,0.6,1
59,1.94,0.92,0.57,4.8,0.6,1
15,0.55,0.4,0.41,3.1,0.3,1
22,0.55,0.26,0.36,3.31,0.3,4
37,0.25,0.19,0.55,2.16,0.2404720472,1
43,0.5747924792,0.54,0.73,3.24,0.6,1
66,1.55,0.52,0.6,2,0.2404720472,1
10,0.37,0.17,0.37,2.2,0.2404720472,1
11,0.5747924792,0.25,0.416989699,1.9,0.2404720472,4
10,0.37,0.2,0.34,1.7,0.2404720472,1
14,0.5,0.35,1,2.8,0.3,2
29,0.5747924792,0.21,0.59,2.35,0.6,1
13,0.55,0.4,0.44,2.77,0.2404720472,1
14,0.26,0.13,0.36,2.8,0.2404720472,1
46,2.4,0.68,0.65,2.8,0.6,1
72,2.1,0.63,0.61,2.1,0.6,1
31.8165816582,0.15,0.12,0.16,1.24,0.2404720472,1
31,0.6,0.4,0.57,2.6,0.2404720472,1
12,0.5747924792,0.26,0.41,2.8,0.2404720472,1
71,1.47,0.29,0.74,2.7,0.6,1
3,0.19,0.22,0.13,1.7,0.6,1
8,0.37,0.59,0.34,2.2,0.2404720472,1
9,0.37,0.25,0.34,3.1,0.2404720472,1
15,0.55,0.2,0.41,2.89,0.2404720472,1
8,0.37,0.13,0.34,2.2,0.2404720472,1
14,0.3,0.15,0.44,2.7,0.6,3
30,0.6,0.2,0.48,2.27,0.2404720472,1
36,0.5747924792,0.68,0.64,4.8,0.6,3
1,0.16,0.14,0.14,1.3,0.2404720472,2
8,0.61,0.3394229423,0.416989699,2.2,0.2404720472,1
33,0.29,0.13,0.57,1.9,0.6,1
76,1.31,0.24,0.6,4.44,0.6,3
36,0.27,0.17,0.64,3.1,0.6,1
6,0.2,0.13,0.17,1.4,0.2404720472,1
19,0.79,0.3394229423,0.416989699,3.1,0.2404720472,4
41,0.35,0.13,0.62,2.8,0.6,1
12,0.51,0.27,0.41,2.72,0.2404720472,1
33,0.51,0.28,0.57,3.47,0.2404720472,1
9,0.23,0.13,0.34,2.2,0.2404720472,1
34.58159820084379,1.85,2.3,0.5600000000000001,4.8,0.3,3
78,1.42,0.13,0.46,2.7,0.2404720472,1
36,0.6,0.21,0.51,2.55,0.6,1
8,0.27,0.15,0.25,1.7,0.2404720472,1
36,0.47,0.15,0.57,3.1,0.2404720472,1
18,0.27,0.33,0.31,2.67,0.2404720472,1
7,0.32,0.15,0.17,2.1,0.2404720472,1
13,0.5747924792,0.39,0.44,2.3,0.2404720472,1
30,0.6,0.13,0.64,2.8,0.6,1
22,0.18,0.15,0.37,2.1,0.2404720472,1
13,0.29,0.13,0.44,2.7,0.2404720472,4
34.58159820084379,0.5747924792,2.3,1,2.66,0.3,4
10,0.37,0.2,0.26,2.2,0.6,1
34.58159820084379,0.5747924792,0.26,0.73,4.8,0.2404720472,1
86,1.97,0.22,0.66,2.99,0.6,1
34.58159820084379,0.51,0.3394229423,0.416989699,4.8,0.3,4
20,0.27,0.13,0.41,2.8,0.2404720472,4
9,0.27,0.3394229423,0.416989699,1.8,0.2404720472,1
23,1.04,0.2,0.31,2.42,0.2404720472,2
14,0.55,0.4,0.41,3.1,0.2404720472,1
15,0.55,0.27,0.41,2.7,0.6,1
28,0.31,0.13,0.57,2.2,0.6,1
10,0.37,0.25,0.38,2.8,0.6,1
22,0.54,0.26,0.41,3.1,0.6,1
21,0.28,0.38,0.4,1.87,0.2404720472,1
15,0.28,0.13,0.41,3.1,0.6,1
16,0.27,0.1,0.25,2.8,0.6,1
82,1.42,0.35,0.84,4.75,0.6,1
53,2.13,0.34,0.65,2.7,0.2404720472,1
56,2.1,0.13,0.84,3.14,0.2404720472,1
32,0.6,0.4,0.57,2.2,0.6,1
56,1.86,0.13,0.7,2.7,0.6,1
